Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient
2003,12,Hawaii,Ciguatoxin,,Confirmed,Private home/residence,4,0,0,"fish, roi",
2004,1,Maryland,Other - Virus,,Confirmed,Restaurant - other or unknown type,20,0,0,,
2004,1,Maryland,,,,Private home/residence,5,0,0,"crab, unspecified",
2003,6,California,Salmonella enterica,Muenchen,Confirmed,Restaurant - other or unknown type,6,0,0,,
2004,1,Florida,,,,Restaurant - other or unknown type,2,,,"sandwich, chicken",
2003,12,Florida,Norovirus Genogroup I,,Suspected,Grocery store,4,0,0,,
2003,11,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,0,0,"fish, mahi mahi",fin fish
2003,6,Massachusetts,,,,Other (describe in remarks),27,1,0,,
2003,9,Nebraska,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,12,8,0,"burrito, beef",
2003,9,Illinois,Histamine,,Confirmed,Restaurant - other or unknown type,2,1,0,fish blue marlin,
2003,8,Illinois,,,,Restaurant - other or unknown type,4,0,0,,
2003,5,New Mexico,Salmonella enterica,Kiambu,Confirmed,Other (describe in remarks),23,0,0,"beef, jerky",
2004,1,Maryland,Norovirus Genogroup I,unknown,Confirmed,Restaurant - other or unknown type,4,0,0,"fried rice, unspecified",
2004,1,Maryland,,,,Restaurant - other or unknown type,4,0,0,"sandwich, steak; fish sandwich, unspecified",
2003,10,New Mexico,Salmonella enterica,Javiana,Confirmed,Long-term care/nursing home/assisted living facility,29,23,0,,
2003,12,Oregon,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,7,0,0,,
2004,1,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,0,0,"fish, mahi mahi",fin fish
2004,1,Georgia,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,3,0,0,"sandwich, chicken",
2003,5,Oregon,Salmonella enterica,Newport,Confirmed,Other (describe in remarks),8,0,1,,
2003,12,Florida,Salmonella enterica,,Suspected,Restaurant - other or unknown type,3,1,0,,
2003,12,Florida,,,,Restaurant - other or unknown type,3,,,"sandwich, chicken",
2003,11,Florida,,,,Private home/residence,6,,,"turkey, baked",
2004,1,Illinois,,,,Restaurant - other or unknown type,2,0,0,,
2004,1,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,17,0,0,,
2003,11,Florida,,,,Other (describe in remarks),3,,,jello salad,
2003,11,Florida,,,,Restaurant - other or unknown type,3,,,"pizza, meat",
2003,3,Oregon,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,37,0,0,"sandwich, french dip; salad, unspecified",
2003,11,Florida,,,,Restaurant - other or unknown type,4,,,"burrito, chicken",
2004,1,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,3,0,0,"oysters, raw",
2004,1,New York,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,15,0,0,chicken pot pie,
2003,7,Georgia,Vibrio parahaemolyticus,,Confirmed,Restaurant - other or unknown type,3,0,0,"shrimp, unspecified",crustacean
2003,9,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,0,"fish, ahi",fin fish
2003,12,Hawaii,Scombroid toxin,,Confirmed,Hospital,3,0,0,"fish, mahi mahi",fin fish
2003,12,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,1,0,,
2003,11,Massachusetts,Salmonella enterica,Newport,Confirmed,Other (describe in remarks),35,,0,chicken and rice,
2003,8,Massachusetts,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,41,,,,
2003,8,Georgia,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,3,0,0,,
2003,1,Maryland,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Private home/residence,8,0,0,multiple salads,
2003,2,Maryland,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3,0,0,green salad,
2004,1,Maryland,,,,Restaurant - other or unknown type,4,0,0,,
2003,12,Maryland,,,,Restaurant - other or unknown type,5,0,0,"burrito, beef",
2003,12,Maryland,Bacillus cereus,,Suspected,Restaurant - other or unknown type,3,0,0,,
2004,1,North Carolina,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,11,0,0,house salad,leafy green
2003,12,Maryland,,,,Restaurant - other or unknown type,7,0,0,"turkey, baked; ice cream, commercial",
2003,12,Oregon,Norovirus Genogroup I,,Confirmed,Grocery store,8,0,0,"dips, unspecified; broccoli, unspecified",
2004,1,Nevada,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Long-term care/nursing home/assisted living facility,89,1,0,,
2004,1,Florida,Campylobacter jejuni,,Suspected,Restaurant - other or unknown type,2,,,salad bar,
2004,1,Nevada,Other - Bacterium,,Confirmed,Restaurant - other or unknown type,5,0,0,"tuna, raw; sushi, unspecified",fin fish
2004,2,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,14,0,0,"sandwich, deli",
2004,1,Illinois,,,,Restaurant - other or unknown type,3,1,0,,
2004,1,Florida,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,10,0,0,coleslaw,
2004,1,Tennessee,Norovirus unknown,,Confirmed,Prison/jail,23,0,0,,
2004,2,Tennessee,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),37,1,0,,
2004,2,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,8,0,0,"sandwich, unspecified",
2003,5,Massachusetts,Salmonella enterica,Heidelberg,Suspected,Unknown,20,3,0,,
2003,9,Florida,Norovirus Genogroup I,unknown,Confirmed,Restaurant - other or unknown type,23,0,0,,
2003,12,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,15,0,0,salsa,
2003,10,California,Norovirus Genogroup I,,Suspected,Private home/residence,20,0,0,,
2003,8,California,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),18,0,0,,
2003,11,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,0,0,"fish, mahi mahi",fin fish
2003,11,Hawaii,Other - Chemical/Toxin,,Confirmed,Private home/residence,3,0,0,"fish, mullett",fin fish
2003,11,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,0,"fish, mahi mahi",fin fish
2003,12,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,0,"fish, ahi",fin fish
2003,11,Hawaii,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),4,0,0,,
2004,1,Florida,Vibrio parahaemolyticus,,Suspected,Restaurant - other or unknown type,2,,,"oysters, raw",
2004,1,Florida,,,,Restaurant - other or unknown type,4,,,"hot dog, beef",
2004,1,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4,,,"chicken, nuggets/fingers; quesadilla, chicken",
2004,2,Wisconsin,Salmonella enterica,Brandenburg,Confirmed,Private home/residence,7,0,0,"pork, unspecified",
2004,2,Wisconsin,Norovirus Genogroup I,,Confirmed,Private home/residence,24,1,0,bun,
2004,1,Massachusetts,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type,5,3,0,"chicken, other",
2003,12,Hawaii,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,0,0,"fish, mahi mahi",fin fish
2003,10,Colorado,,,,Restaurant - other or unknown type,4,0,0,"fish, catfish",
2004,1,Illinois,,,,Restaurant - other or unknown type; Grocery store,20,0,0,,
2004,2,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,15,0,0,,
2003,11,Alabama,,,,Restaurant - other or unknown type,3,0,0,"gravy, sausage",
2003,11,Alabama,,,,Restaurant - other or unknown type,3,,,"pizza, meat",
2003,12,Michigan,,,,Restaurant - other or unknown type,7,0,0,,
2003,8,Michigan,,,,Restaurant - other or unknown type,3,0,0,,
2003,8,Michigan,,,,Restaurant - other or unknown type,2,0,0,,
2003,12,Alabama,,,,Restaurant - other or unknown type,2,0,0,"steak, other",
2003,9,Michigan,,,,Restaurant - other or unknown type,3,0,0,,
2003,10,Michigan,,,,Restaurant - other or unknown type,2,,,"cheese, unspecified; eggs, unspecified; ham, unspecified",
2003,10,Michigan,,,,Restaurant - other or unknown type,2,,,"chicken, unspecified; multiple foods",
2003,12,Michigan,,,,Restaurant - other or unknown type,4,,,"mayonnaise, commercial; ground beef, hamburger; lettuce, unspecified",
2003,12,Alabama,,,,Restaurant - other or unknown type,5,,0,"fajita, beef; taco or nacho salad",
2003,8,Michigan,,,,Restaurant - other or unknown type,4,2,0,,
2003,12,Alabama,,,,Restaurant - other or unknown type,2,1,0,"chile relleno, unspecified",
2003,10,Michigan,Campylobacter jejuni,,Confirmed,Unknown,6,0,0,"other milk, unpasteurized",
2003,8,Michigan,,,,Restaurant - other or unknown type; Private home/residence,19,0,0,"chicken, curry; lamb, unspecified",
2004,2,Alabama,,,,Restaurant - other or unknown type,2,,,"chicken, baked",
2003,9,Michigan,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,10,3,0,,
2003,5,Michigan,Salmonella enterica,,Suspected,Restaurant - other or unknown type,3,1,,,
2003,6,Michigan,,,,Restaurant - other or unknown type,2,0,0,,
2003,8,Michigan,,,,Restaurant - other or unknown type,2,,,"ground beef, cheeseburger; french fries",
2003,8,Michigan,,,,Other (describe in remarks),7,0,0,,
2003,11,Michigan,,,,School/college/university,5,,,,
2003,11,Michigan,,,,Restaurant - other or unknown type,4,,,"burrito, unspecified; ground beef, other",
2003,12,Michigan,,,,Restaurant - other or unknown type,4,0,0,"beef, unspecified; veal, unspecified",
2002,7,Multistate,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type; Hospital; School/college/university,510,43,0,"tomato, unspecified",
2003,11,Louisiana,Clostridium perfringens,,Confirmed,Prison/jail,880,35,0,"corn, unspecified",
2003,10,Michigan,,,,Restaurant - other or unknown type,8,0,0,,
2003,9,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Grocery store,13,0,0,,
2003,11,California,Norovirus Genogroup I,,Confirmed,Private home/residence,9,0,0,,
2004,2,Wisconsin,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),10,3,0,,
2002,6,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,47,19,1,"ground beef, unspecified",
2003,11,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,16,0,0,,
2003,3,California,Salmonella enterica,Virchow,Confirmed,Other (describe in remarks),11,2,0,"tomato, unspecified",
2003,11,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,15,0,0,cheese sticks,cheese
2003,4,California,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,18,0,0,,
2002,8,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,74,,0,"ground beef, unspecified",
2004,1,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,2,0,0,"sandwich, chicken",
2004,2,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,52,2,0,"cake, unspecified",
2004,2,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,0,0,,
2003,12,Oregon,Norovirus Genogroup I,,Confirmed,Private home/residence,6,0,0,"oysters, raw",
2003,12,New York,,,,Restaurant - other or unknown type,3,,,chicken and noodles,
2004,2,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,17,1,0,,
2004,2,Florida,,,,Restaurant - other or unknown type,2,,,"pizza, meat and vegetable",
2004,2,Illinois,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,44,,0,,
2004,2,Illinois,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Private home/residence; Office/indoor workplace; Long-term care/nursing home/assisted living facility; Other (describe in remarks),115,0,0,,
2003,9,New York,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type; Private home/residence,5,,,,
2004,2,New York,Norovirus Genogroup I,,Suspected,Private home/residence,15,0,0,"deli meat, sliced turkey",turkey
2003,8,California,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Other (describe in remarks),18,6,2,,
2003,12,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3,0,0,,
2003,12,California,,,,Unknown,5,,,multiple foods,
2003,11,California,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,2,0,0,multiple foods,
2003,12,California,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3,1,0,,
2004,2,New York,Staphylococcus aureus,,Confirmed,Prison/jail,57,0,0,egg salad/egg salad sandwich,
2004,1,Wisconsin,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,13,0,0,,
2004,1,Nevada,Norovirus Genogroup I,,Confirmed,Long-term care/nursing home/assisted living facility,134,0,0,,
2004,2,Florida,,,,Restaurant - other or unknown type,5,,,"ground beef, unspecified",
2004,2,Kansas,,,,Restaurant - other or unknown type,2,,,,
2004,1,Wisconsin,Salmonella enterica,Enteritidis,Confirmed,Long-term care/nursing home/assisted living facility,66,8,2,,
2004,2,Wisconsin,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),32,1,0,,
2004,2,Kansas,,,,Restaurant - other or unknown type,47,,,"burrito, chicken",
2003,8,Massachusetts,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,5,0,0,"stuffing, unspecified",
2003,5,Kansas,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,17,,,,
2004,2,Minnesota,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served); Grocery store,10,0,0,"bread, sourdough; bruschetta; cake, unspecified",
2004,2,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,10,0,0,"soup, broccoli and cheese",
2003,8,Kansas,Norovirus Genogroup I,,Suspected,Private home/residence; Caterer (food prepared off-site from where served),54,0,0,,
2003,8,Kansas,,,,Restaurant - other or unknown type,20,,,"taco, beef",
2003,9,Kansas,,,,Restaurant - other or unknown type,15,,,,
2003,10,Kansas,,,,Restaurant - other or unknown type,3,,,,
2003,11,Kansas,,,,Restaurant - other or unknown type,2,,,"refried beans, unspecified",
2004,2,Florida,Other - Chemical/Toxin,,Confirmed,Private home/residence,4,4,0,"berries, unspecified",
2003,7,Oklahoma,,,,Private home/residence; Child day care,30,0,0,"cake, unspecified",
2003,8,Hawaii,Salmonella enterica,Newport,Confirmed,Other (describe in remarks),5,,,,
2003,2,Indiana,Bacillus cereus,,Suspected,Restaurant - other or unknown type,9,0,0,"fried rice, unspecified",
2003,3,Indiana,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Grocery store,11,1,0,,
2003,1,Indiana,Salmonella enterica,Typhimurium var Cope,Confirmed,Private home/residence,15,4,0,"stuffing, unspecified",
2003,3,New Jersey,,,,Restaurant - other or unknown type,27,0,0,,
2003,4,New Jersey,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,7,,,,
2003,5,New Jersey,Norovirus Genogroup I,,Confirmed,Private home/residence,19,0,0,fruit-based salads unspecified,
2003,5,New Jersey,Staphylococcus aureus,,Confirmed,Child day care,5,0,0,chicken and noodles,
2003,5,New Jersey,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,16,0,0,,
2003,8,New Jersey,,,,Other (describe in remarks),7,,,,
2003,9,New Jersey,Salmonella enterica,Group D1,Suspected,Restaurant - other or unknown type,13,2,0,,
2003,3,New Jersey,,,,Private home/residence,20,,,,
2003,7,New Jersey,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),25,0,0,,
2003,12,New Jersey,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,19,,,,
2003,3,Indiana,Clostridium perfringens,,Confirmed,Other (describe in remarks),15,1,0,"noodles, unspecified; sausage, unspecified",
2003,12,Iowa,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,200,,,,
2003,5,Oklahoma,Campylobacter jejuni,,Confirmed,Private home/residence,7,0,0,"ice cream, homemade",
2003,7,Florida,,,,Caterer (food prepared off-site from where served); School/college/university,12,2,,,
2003,8,Florida,,,,Restaurant - other or unknown type,15,,,,
2004,2,Minnesota,Norovirus Genogroup I,,Confirmed,Private home/residence; Grocery store,7,0,0,"soda, unspecified",
2004,2,Florida,Vibrio parahaemolyticus,,Suspected,Restaurant - other or unknown type,2,,,"oysters, raw",
2003,12,Oregon,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,8,,,"oysters, raw",
2004,2,New Hampshire,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,33,0,0,,
2004,2,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,26,0,0,,
2004,2,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,0,0,,
2004,2,Oregon,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2,0,0,,
2003,10,Connecticut,Campylobacter jejuni,,Confirmed,Restaurant - other or unknown type,8,0,0,,
2003,12,Connecticut,Hepatitis A,,Confirmed,Restaurant - other or unknown type,11,2,0,,
2004,1,Connecticut,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,7,0,0,,
